location,variable,year,value
Áncash,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.212
Apurímac,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.38799999999999996
Arequipa,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.28300000000000003
Ayacucho,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.213
Cajamarca,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.13
Callao,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.28
Cusco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.313
Huancavelica,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.32899999999999996
Huánuco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.264
Ica,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.239
Junín,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.185
La Libertad,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.191
Lambayeque,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.26
Loreto,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.23600000000000002
Madre de Dios,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.293
Moquegua,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.431
Pasco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.22399999999999998
Piura,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.287
Puno,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.244
San Martín,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.255
Tacna,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.294
Tumbes,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.302
Ucayali,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.209
Lima/Callao,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.231
Lima,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.23600000000000002
Lima Provincias,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2014,0.192
Nacional,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.275
Amazonas,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.209
Áncash,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.259
Apurímac,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.419
Arequipa,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.355
Ayacucho,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.273
Cajamarca,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.201
Callao,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.326
Cusco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.33399999999999996
Huancavelica,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.271
Huánuco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.268
Ica,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.273
Junín,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.289
La Libertad,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.168
Lambayeque,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.284
Loreto,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.22
Madre de Dios,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.335
Moquegua,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.40299999999999997
Pasco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.251
Piura,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.268
Puno,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.256
San Martín,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.243
Tacna,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.33799999999999997
Tumbes,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.306
Ucayali,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.193
Lima/Callao,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.272
Lima,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.278
Lima Provincias,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2015,0.217
Nacional,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.272
Amazonas,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.266
Áncash,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.259
Apurímac,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.369
Arequipa,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.298
Ayacucho,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.331
Cajamarca,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.209
Callao,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.249
Cusco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.33
Huancavelica,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.256
Huánuco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.301
Ica,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.29100000000000004
Junín,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.248
La Libertad,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.215
Lambayeque,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.22899999999999998
Loreto,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.218
Madre de Dios,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.353
Moquegua,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.38299999999999995
Pasco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.254
Piura,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.34
Puno,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.319
San Martín,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.257
Tacna,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.336
Tumbes,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.285
Ucayali,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.222
Lima/Callao,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.256
Lima,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.253
Lima Provincias,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2016,0.28
Nacional,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),0.293
Amazonas,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Áncash,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Apurímac,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Arequipa,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Ayacucho,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Cajamarca,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Callao,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Cusco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Huancavelica,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Huánuco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Ica,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Junín,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
La Libertad,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Lambayeque,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Loreto,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Madre de Dios,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Moquegua,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Pasco,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Piura,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Puno,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
San Martín,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Tacna,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Tumbes,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Ucayali,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Lima/Callao,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Lima,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Lima Provincias,MUJERES DE 15 A 49 AÑOS DE EDAD QUE BUSCARON AYUDA EN ALGUNA INSTITUCIÓN CUANDO FUERON MALTRATADAS FÍSICAMENTE,2017(I sem),
Nacional,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.08800000000000001
Amazonas,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.106
Áncash,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.079
Apurímac,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.196
Arequipa,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.111
Ayacucho,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.128
Cajamarca,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.054000000000000006
Callao,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,
Cusco,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.158
Huancavelica,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.091
Huánuco,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.10300000000000001
Ica,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.09699999999999999
Junín,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.11599999999999999
La Libertad,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.033
Lambayeque,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.066
Loreto,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.081
Madre de Dios,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.055999999999999994
Moquegua,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.13
Pasco,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.124
Piura,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.059000000000000004
Puno,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.11599999999999999
San Martín,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.079
Tacna,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.08900000000000001
Tumbes,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.083
Ucayali,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.046
Lima/Callao,"MUJERES DE 15 A 49 AÑOS DE EDAD ALGUNA VEZ UNIDAS QUE SUFRIERON VIOLENCIA SEXUAL, EJERCIDA ALGUNA VEZ POR EL ESPOSO O COMPAÑERO",2009,0.081
