ambito,indicador,unidad,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Huanuco,rendimiento_de_cana_de_azucar,Kilogramos por hectárea,,,131253.0,155333.0,155000.0,169000.0,169000.0,180000.0,180000.0,160000.0,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huanuco,precio_en_chacra_de_cana_de_azucar,Soles por Kilogramo,,,,,,0.1,0.05,0.05,0.07,0.08,0.1,0.3,0.3,0.3,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huanuco,produccion_de_cafe,Miles de toneladas métricas,,2553.0,2875.0,3100.0,3449.0,3357.0,2321.0,2241.0,3271.0,2839.0,3038.0,3249.0,3733.0,3775.0,3775.0,3733.0,3573.0,2275.0,2345.0,2499.0,1750.0,1625.0,1040.0,1224.0,1296.0,1567.0,1122.0,901.0,1548.0,1536.0,869.0,1173.0,2552.0,2227.0,1991.0,2022.0,1621.0,1954.0,1951.0,1958.0,1954.0,1996.0,1890.0,2127.0,2064.0,2012.0,2009.0,1949.0,2066.0,2142.0,2167.8,2343.0,,,,,,
Huanuco,superficie_cosechada_de_cafe,Hectárea,,4270.0,5000.0,5410.0,6050.0,6100.0,5560.0,5360.0,6450.0,6590.0,6895.0,8095.0,8095.0,8100.0,8100.0,8100.0,8100.0,3500.0,3500.0,3500.0,2500.0,2500.0,1600.0,1700.0,1800.0,2550.0,1822.0,1839.0,5554.0,5500.0,3568.0,5000.0,4638.0,4163.0,4100.0,3545.0,3496.0,3939.0,3917.0,3915.0,3937.0,3988.0,4086.0,4500.0,4589.0,4465.0,4157.0,4029.0,4053.0,4215.25,4313.5,,,,,,,
Huanuco,rendimiento_de_cafe,Kilogramos por hectárea,,598.0,575.0,573.0,570.0,550.0,417.0,418.0,507.0,431.0,441.0,401.0,461.0,466.0,466.0,461.0,441.0,650.0,670.0,714.0,700.0,650.0,650.0,720.0,720.0,615.0,616.0,490.0,279.0,279.0,244.0,235.0,550.0,535.0,486.0,570.0,464.0,496.0,498.0,500.0,496.0,501.0,462.0,473.0,450.0,451.0,483.0,484.0,510.0,508.15,503.0,506.0,536.0,508.0,7.03428873219,,,
Huanuco,precio_en_chacra_de_cafe,Soles por Kilogramo,,,,15.0,17.07,16.7,13.44,15.93,16.55,20.61,20.63,14.53,16.8,18.0,20.17,25.0,30.03,150.0,250.0,326.0,579.35,466.51,540.55,1154.07,3410.92,11.91,25.7,21.3,60.06,1246.36,15391.0,0.79,0.86,1.16,3.05,4.27,3.39,5.89,4.56,3.24,3.31,2.55,1.97,2.32,2.79,4.66,3.88,4.73,4.94,5.09,6.38,9.09,6.25,4.88,7.03,6.47,5.48,
Huanuco,produccion_de_algodon_rama,Miles de toneladas métricas,163.0,124.0,119.0,122.0,110.0,85.0,28.0,26.0,25.0,14.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,629.0,760.0,862.0,1398.0,1968.0,1504.0,823.0,359.0,241.0,119.5,72.0,,,,,,
Huanuco,superficie_sembrada_de_algodon_rama,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,1181.0,1254.0,1422.0,1476.0,2673.0,1809.0,1280.0,581.0,395.0,164.0,136.0,,,,,,,
Huanuco,superficie_cosechada_de_algodon_rama,Hectárea,250.0,180.0,160.0,160.0,100.0,80.0,50.0,45.0,40.0,25.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,885.0,1181.0,1276.0,1476.0,2673.0,1809.0,1253.0,566.0,395.0,164.0,,,,,,,
Huanuco,rendimiento_de_algodon_rama,Kilogramos por hectárea,652.0,689.0,744.0,763.0,1100.0,1063.0,560.0,578.0,625.0,560.0,500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.0,711.0,644.0,676.0,947.0,736.0,831.0,657.0,634.0,610.13,729.0,529.0,830.0,846.0,573.77049180328,,,
Huanuco,precio_en_chacra_de_algodon_rama,Soles por Kilogramo,,,,6.95,7.22,5.8,6.39,6.92,6.56,8.57,10.0,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,1.26,1.06,1.25,1.34,1.24,1.04,1.02,1.1,0.95,1.0,1.7,2.01,0.57,0.51,0.5,2.36,
Huanuco,produccion_de_uva,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huanuco,produccion_de_aceituna,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huanuco,superficie_cosechada_de_aceituna,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huanuco,produccion_de_cacao,Miles de toneladas métricas,,,,,660.0,500.0,500.0,510.0,544.0,739.0,675.0,650.0,631.0,605.0,643.0,636.0,621.0,552.0,560.0,560.0,653.0,1000.0,1100.0,1000.0,1440.0,1125.0,2004.0,2028.0,1375.0,2140.0,2203.0,2128.0,2647.0,2381.0,1395.0,1404.0,2026.0,1163.0,1819.0,1866.0,1968.0,2001.0,1939.0,1925.0,2020.0,1977.0,1915.0,1736.0,1604.0,1710.0,1840.1,2092.0,,,,,,
Huanuco,superficie_cosechada_de_cacao,Hectárea,,,,,1200.0,1000.0,1000.0,1000.0,993.0,1478.0,1500.0,1530.0,1342.0,1344.0,1383.0,1383.0,1380.0,1380.0,1400.0,1400.0,1450.0,2000.0,2000.0,2500.0,3600.0,4090.0,5330.0,5380.0,6113.0,6115.0,6120.0,4062.0,4831.0,4830.0,3655.0,3660.0,4290.0,4410.0,4230.0,4269.0,4395.0,4363.0,4292.0,4291.0,4516.0,4300.0,3797.0,3705.0,3409.0,3590.0,3837.0,,,,,,,
Huanuco,rendimiento_de_cacao,Kilogramos por hectárea,,,,,550.0,500.0,500.0,510.0,548.0,500.0,450.0,425.0,470.0,450.0,465.0,460.0,450.0,400.0,400.0,400.0,450.0,500.0,550.0,400.0,400.0,275.0,376.0,377.0,225.0,350.0,360.0,524.0,548.0,493.0,382.0,384.0,472.0,264.0,430.0,437.0,448.0,459.0,452.0,449.0,447.0,460.0,504.0,469.0,471.0,476.32,480.0,498.0,516.0,530.0,540.90477234525,,,
Huanuco,precio_en_chacra_de_cacao,Soles por Kilogramo,,,,,9.67,10.1,8.0,8.2,9.8,15.68,15.1,16.01,17.79,19.79,21.1,36.01,36.0,250.0,360.0,620.0,679.48,700.0,1500.0,2400.0,5000.0,20.74,29.56,36.52,239.65,3220.0,129340.0,0.6,0.85,1.29,1.86,2.1,2.39,2.6,3.1,2.33,2.03,2.06,2.68,4.77,3.93,3.98,3.96,5.92,6.14,4.78,6.83,6.88,5.14,5.1,6.86,7.88,8.11,
Huanuco,produccion_de_te,Miles de toneladas métricas,,,,,1656.0,1967.0,2280.0,2328.0,2500.0,3885.0,2750.0,3360.0,3119.0,2520.0,2925.0,2700.0,2700.0,1352.0,1320.0,1331.0,1536.0,1664.0,1820.0,1820.0,1820.0,1759.0,2428.0,1956.0,1587.0,1430.0,1050.0,1181.0,1444.0,1517.0,1630.0,937.0,950.0,1176.0,1005.0,1038.0,1105.0,1101.0,1095.0,1110.0,742.0,707.0,710.0,699.0,704.0,641.0,685.8,696.0,,,,,,
Huanuco,superficie_cosechada_de_te,Hectárea,,,,,800.0,950.0,950.0,950.0,964.0,1050.0,1100.0,1200.0,630.0,630.0,650.0,600.0,600.0,600.0,600.0,605.0,640.0,640.0,650.0,650.0,650.0,623.0,585.0,485.0,438.0,420.0,350.0,360.0,360.0,504.0,520.0,163.0,173.0,193.0,173.0,180.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,191.0,191.0,191.0,191.0,,,,,,,
Huanuco,rendimiento_de_te,Kilogramos por hectárea,,,,,2070.0,2071.0,2400.0,2451.0,2593.0,3700.0,2500.0,2800.0,4951.0,4000.0,4500.0,4500.0,4500.0,2253.0,2200.0,2200.0,2400.0,2600.0,2800.0,2800.0,2800.0,2823.0,4150.0,4033.0,3623.0,3405.0,3000.0,3281.0,4011.0,3010.0,3135.0,5748.0,5491.0,6093.0,5809.0,5767.0,5725.0,5705.0,5674.0,5751.0,3845.0,3663.0,3679.0,3660.0,3686.0,3356.02,3591.0,3644.0,3743.0,3811.0,3840.0,,,
Huanuco,precio_en_chacra_de_te,Soles por Kilogramo,,,,,5.5,3.0,3.0,2.99,6.85,4.0,4.2,5.0,5.1,5.15,5.2,8.7,9.0,14.99,40.0,32.0,40.0,500.0,700.0,1200.0,1000.0,1.5,2.35,5.09,21.31,350.0,16959.0,0.14,0.31,0.36,0.54,0.63,0.87,0.92,1.17,1.18,1.49,0.36,0.38,0.39,0.44,0.45,0.49,0.51,0.52,0.58,0.56,0.66,0.68,0.58,0.58139880952,,,
Huanuco,superficie_cosechada_de_palma_aceitera,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Huanuco,rendimiento_de_palma_aceitera,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0,6855.0,6314.0,6339.0,6315.56503198294,,,
Huanuco,precio_en_chacra_de_palma_aceitera,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.25,0.4,0.6,0.42166431948,,,
Huanuco,superficie_cosechada_de_achiote,Hectárea,,,,,40.0,20.0,20.0,20.0,28.0,50.0,50.0,35.0,35.0,35.0,35.0,35.0,35.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,13.0,15.0,20.0,23.0,23.0,23.0,29.0,,,,,,,,,,,,,,,,,
Huanuco,rendimiento_de_achiote,Kilogramos por hectárea,,,,,700.0,450.0,600.0,600.0,536.0,960.0,1100.0,686.0,743.0,743.0,800.0,743.0,743.0,667.0,667.0,667.0,667.0,667.0,667.0,625.0,700.0,700.0,700.0,750.0,750.0,750.0,625.0,750.0,700.0,700.0,692.0,667.0,650.0,565.0,565.0,522.0,517.0,,,,,,,,,,,,,852.0,888.88888888889,,,
Huanuco,precio_en_chacra_de_achiote,Soles por Kilogramo,,,,,13.0,14.22,8.58,9.67,4.86,6.62,12.0,6.12,7.73,8.07,8.35,15.15,15.15,40.75,58.5,67.25,97.5,146.25,195.0,624.0,1200.0,1.45,13.6,29.5,76.0,634.0,29100.0,0.57,0.65,1.45,2.0,2.0,1.25,1.24,1.53,1.49,1.51,,,,,,,,,,,,,1.65,1.56270833333,,,
Huanuco,produccion_de_arroz_cascara,Miles de toneladas métricas,480.0,700.0,700.0,690.0,640.0,560.0,774.0,875.0,2880.0,2852.0,2672.0,4009.0,3900.0,3364.0,3345.0,1647.0,2562.0,1423.0,1260.0,1200.0,2128.0,2100.0,2310.0,2000.0,1800.0,2335.0,4055.0,3101.0,1353.0,1786.0,1897.0,2272.0,2060.0,3347.0,2240.0,4714.0,2854.0,8878.0,9799.0,14501.0,12446.0,12901.0,13991.0,14670.0,14270.0,26561.0,24344.0,24527.0,26581.0,30486.0,31645.0,33086.0,,,,,,
Huanuco,superficie_sembrada_de_arroz_cascara,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.0,1953.0,4572.0,4571.0,5634.0,5624.0,5350.0,6236.0,6610.0,6334.0,7941.0,8307.0,7376.0,7543.0,8161.0,7790.0,8521.0,,,,,,,
Huanuco,superficie_cosechada_de_arroz_cascara,Hectárea,400.0,500.0,500.0,530.0,400.0,350.0,450.0,500.0,1515.0,1630.0,1670.0,2110.0,2000.0,1890.0,1770.0,900.0,1220.0,750.0,630.0,600.0,925.0,1000.0,1100.0,1000.0,900.0,900.0,1595.0,1163.0,670.0,816.0,836.0,882.0,863.0,1020.0,1068.0,1943.0,1710.0,4308.0,4621.0,5461.0,5599.0,5441.0,6581.0,6459.0,5635.0,8108.0,8076.0,7182.0,7398.0,8101.5,7789.25,8399.0,,,,,,
Huanuco,rendimiento_de_arroz_cascara,Kilogramos por hectárea,1200.0,1400.0,1400.0,1302.0,1600.0,1600.0,1720.0,1750.0,1901.0,1750.0,1600.0,1900.0,1950.0,1780.0,1890.0,1830.0,2100.0,1897.0,2000.0,2000.0,2301.0,2100.0,2100.0,2000.0,2000.0,2594.0,2542.0,2666.0,2019.0,2189.0,2269.0,2576.0,2387.0,3281.0,2097.0,2426.0,1669.0,2061.0,2121.0,2655.0,2223.0,2371.0,2126.0,2271.0,2532.0,3276.0,3014.0,3415.0,3593.0,3763.0,4063.0,3939.0,4023.0,3891.0,3967.0,4561.0,5278.0,
Ica,otros_establecimientos_del_seguro_social_de_salud_(essalud),Establecimientos de salud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,
Ica,evolucion_de_casos_notificados_de_malaria,Casos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,221.0,142.0,71.0,109.0,22.0,29.0,,,,,,,,,,,,,,,1.0,,
Ica,casos_notificados_de_tuberculosis,Casos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.0,1682.0,1694.0,1498.0,,,,,,,,,,,,,,,,,,
Ica,hogares_que_tienen_al_menos_una_computadora_a_nivel_nacional,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06819818019,38.10453326861,35.30499736341,
Ica,abastecimiento_de_agua_por_red_publica_fuera_de_la_vivienda_pero_dentro_del_edificio,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63368002284,,,,
Ica,abastecimiento_de_agua_por_pilon_de_uso_publico,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22426683084,,,,
Ica,porcentaje_de_hogares_que_no_cocinan,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,4.8,6.3,9.33769421189,10.33723308598,8.95555850971,8.70603640776,6.93084698592,6.0192019094,3.69867291851,3.26568817991,3.93319504627,4.26395359642,,,,
Ica,porcentaje_de_viviendas_particulares_con_paredes_de_piedra_con_barro,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09580634014,0.05357777374,,,0.10035725103,,0.07362295076,0.02529735338,0.01805127983,,,,
Ica,porcentaje_de_viviendas_particulares_con_paredes_de_estera,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.522033063,1.523320339,1.176715485,1.303499464,0.718503155,0.163412516,5.75778157,12.115190552,5.033534642,4.603528823,3.808490094,4.13415683483,3.70836267549,,,,
Ica,viviendas_con_piso_de_parquet_o_madera_pulida,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.0,,,,,,,,,,
Ica,porcentaje_de_viviendas_particulares_con_pisos_de_otro_material,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234947953,0.152866853,,0.106094349,0.10901508,,,0.062660426,0.057309631,,,0.0,,,,
Ica,viviendas_con_techo_de_cana_o_estera_con_torta_de_barro,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.52735740353,35.9556586555,35.21010420272,33.4959762645,33.34226820103,31.55918114309,,,,
Ica,viviendas_con_techo_de_paja_hojas_de_palmera,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06308505297,,,0.02529735338,0.0,,,,
Ica,gasto_publico_por_alumno_en_educacion_basica_alternativa,Soles corrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.74669889911,492.52673377212,1092.28883746504,628.63993297789,1156.10259568261,704.2619838286,749.15798417513,931.4868400564,907.08151088854,1184.0051775134,2165.79840637658,1404.2743570741,1916.45654969528,1374.84111376798,1320.46281436419,1881.09864215948,1442.91728392991,1299.32382727815,
Ica,gasto_publico_por_alumno_en_educacion_basica_especial,Soles corrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.28209235927,1981.65281966298,2282.16256646292,1862.93760297943,2030.95499415095,2234.04557498494,2584.94460466738,2898.09566653702,2972.54045236497,3551.20723645801,3470.46947605299,3618.06101050866,6471.09672888153,6356.34315694345,9581.20388497046,14403.3283448074,15094.3049623992,13334.9970306408,
Ica,gasto_publico_por_alumno_en_educacion_tecnico_productiva,Soles corrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.12159116485,387.52404900778,454.93754535128,468.97201135664,472.15417150372,419.26552161339,526.70335410567,552.79435991472,960.38927731385,894.80989811694,1596.95918526598,960.53921710098,833.85723161194,1143.07105141417,1193.84339170968,1060.57310800697,1091.12503256857,1120.53380597985,
Ica,produccion_de_cana_de_azucar,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,superficie_cosechada_de_cana_de_azucar,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,rendimiento_de_cana_de_azucar,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,precio_en_chacra_de_cana_de_azucar,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,produccion_de_cafe,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,superficie_cosechada_de_cafe,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,rendimiento_de_cafe,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,precio_en_chacra_de_cafe,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,produccion_de_algodon_rama,Miles de toneladas métricas,110616.0,120050.0,132048.0,122436.0,110600.0,111618.0,86580.0,93960.0,96775.0,93264.0,92500.0,91675.0,92417.0,92682.0,93366.0,94935.0,62002.0,75235.0,78999.0,88861.0,93604.0,97868.0,104571.0,54881.0,89392.0,115261.0,119950.0,109440.0,126949.0,124273.0,93537.0,72888.0,39919.0,33609.0,62873.0,69967.0,83269.0,60122.0,51372.0,55238.0,66796.0,68774.0,78376.0,72775.0,80244.0,94074.0,92069.0,87865.0,84769.0,55552.82,42309.05,67027.78,,,,,,
Ica,superficie_sembrada_de_algodon_rama,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44865.0,47346.0,34490.15,52064.0,38429.2,35482.41,36003.25,38020.47,36184.33,38707.54,39088.1,35823.2,33194.11,32121.2,20404.9,18434.15,26605.29,,,,,,,
Ica,superficie_cosechada_de_algodon_rama,Hectárea,70406.0,73495.0,76000.0,77430.0,70000.0,68900.0,58500.0,58000.0,55300.0,53600.0,50000.0,47500.0,47515.0,48780.0,49140.0,48085.0,33245.0,41797.0,46470.0,48294.0,52293.0,52336.0,57299.0,53283.0,48060.0,60024.0,60501.0,56699.0,59562.0,63697.0,58982.0,49887.0,34879.0,28108.0,42080.0,44544.0,47205.0,34489.0,37441.0,36530.0,36220.0,34054.0,39103.0,35464.0,38386.0,39473.0,38264.0,35300.0,33193.0,23119.9,19227.9,,,,,,,
Ica,rendimiento_de_algodon_rama,Kilogramos por hectárea,1571.0,1633.0,1737.0,1581.0,1580.0,1620.0,1480.0,1620.0,1750.0,1740.0,1850.0,1930.0,1945.0,1900.0,1900.0,1974.0,1865.0,1800.0,1700.0,1840.0,1790.0,1870.0,1825.0,1030.0,1860.0,1920.0,1983.0,1930.0,2131.0,1951.0,1586.0,1461.0,1144.0,1196.0,1494.0,1571.0,1764.0,1743.0,1372.0,1512.0,1844.0,2020.0,2004.0,2052.0,2090.0,2383.0,2406.0,2489.0,2554.0,2402.81,2200.0,2752.0,2309.0,2483.0,2839.76858171856,,,
Ica,precio_en_chacra_de_algodon_rama,Soles por Kilogramo,,,,7.11,7.6,6.45,6.7,7.68,9.51,8.7,9.5,11.4,12.5,18.35,20.3,20.71,22.5,30.6,46.6,87.2,152.67,198.78,271.07,692.98,2109.6,4.68,8.12,19.42,59.84,1024.35,32626.0,0.52,0.58,1.34,1.74,2.15,1.58,2.28,2.47,2.51,1.97,2.51,2.0,2.4,2.68,2.17,2.16,2.79,2.79,1.92,3.07,4.39,2.6,2.76,2.79,2.67,2.87,
Ica,produccion_de_uva,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120998.84,133136.67,,,,,,
Ica,produccion_de_aceituna,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.2,1650.62,,,,,,
Ica,superficie_cosechada_de_aceituna,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.7,,,,,,,
Ica,produccion_de_cacao,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,superficie_cosechada_de_cacao,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,rendimiento_de_cacao,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,precio_en_chacra_de_cacao,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,produccion_de_te,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,superficie_cosechada_de_te,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,rendimiento_de_te,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,precio_en_chacra_de_te,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,superficie_cosechada_de_palma_aceitera,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,rendimiento_de_palma_aceitera,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,precio_en_chacra_de_palma_aceitera,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,superficie_cosechada_de_achiote,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,rendimiento_de_achiote,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,precio_en_chacra_de_achiote,Soles por Kilogramo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,produccion_de_arroz_cascara,Miles de toneladas métricas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,superficie_sembrada_de_arroz_cascara,Hectáreas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,superficie_cosechada_de_arroz_cascara,Hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ica,rendimiento_de_arroz_cascara,Kilogramos por hectárea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junin,otros_establecimientos_del_seguro_social_de_salud_(essalud),Establecimientos de salud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,13.0,13.0,13.0,13.0,14.0,17.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,
Junin,evolucion_de_casos_notificados_de_malaria,Casos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7865.0,38941.0,26840.0,12530.0,22328.0,8726.0,2559.0,4306.0,4305.0,4638.0,6382.0,5757.0,2912.0,3424.0,2508.0,1948.0,7289.0,4586.0,1840.0,2217.0,2071.0,1104.0,671.0,
Junin,casos_notificados_de_tuberculosis,Casos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.0,1340.0,1270.0,1130.0,,,,,,,,,,,,,,,,,,
Junin,hogares_que_tienen_al_menos_una_computadora_a_nivel_nacional,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85038508871,26.07998080091,23.93509418155,
Junin,abastecimiento_de_agua_por_red_publica_fuera_de_la_vivienda_pero_dentro_del_edificio,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.85360488536,,,,
Junin,abastecimiento_de_agua_por_pilon_de_uso_publico,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63165288408,,,,
Junin,porcentaje_de_hogares_que_no_cocinan,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,1.51,1.83,2.89627722739,4.00507123332,4.17889932207,4.63203223018,4.45183732123,3.54483660999,4.11046619444,3.45153369766,2.7497243466,2.67736161819,,,,
Junin,porcentaje_de_viviendas_particulares_con_paredes_de_piedra_con_barro,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479980801,0.23327918,0.487126488,0.295327004,0.06841558044,0.28589020932,0.32795341774,0.36758777614,0.32059594237,,0.81945511763,0.87078478824,0.53536118384,,,,
Junin,porcentaje_de_viviendas_particulares_con_paredes_de_estera,Porcentaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080533487,0.543418007,0.17401639,0.067521714,,,,,,,,0.08309726822,0.0,,,,
